co_cnes;nm_fant;bairro;distrito;gestao;atend_sus;tipo_und;nat_jur;co_ibge;lat;long
7779984;TRAT;JATIUCA;1;M;0;36;Privado;270430;-9.647974;-35.7069167
7780036;EYE LASER CENTER;MANGABEIRAS;1;M;0;36;Privado;270430;-9.6493792;-35.7174063
7786409;REABILITY E MEDCENTER;CENTRO;2;M;0;22;Privado;270430;-9.6671157;-35.7418397
7786506;CONSULTORIO ODONTOLOGICO MARCELI MALTA;ANTARES;6;M;0;22;Privado;270430;-9.5639202;-35.7379583
7799004;TENORIO PROTETICO;PONTA GROSSA;2;M;0;22;Privado;270430;-9.6611771;-35.7584303
7802048;CONSULTORIO DE PSICOLOGIA SANDRA MARIA ABREU DIAS;PAJUCARA;1;M;0;22;Privado;270430;-9.6584007;-35.7221278
9171177;AMED ATENDIMENTO MEDICO;PRADO;2;M;0;36;Privado;270430;-9.6705306;-35.7488774
9173366;DR THIAGO PACHECO ODONTOLOGIA ESTETICA;PAJUCARA;1;M;0;22;Privado;270430;-9.6682205;-35.7140676
9173439;CONSULTORIO ODONTOLOGICO YOKO ONO CARDOSO;MANGABEIRAS;1;M;0;22;Privado;270430;-9.6429093;-35.7058336
9188630;CONSULTORIO ODONTOLOGICO RUY FRANCISCO ABADE;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.6245124;-35.7299078
9176276;CONSULTORIO ODONTOLOGICO ANA PAULA CARNEIRO;JATIUCA;1;M;0;22;Privado;270430;-9.6512659;-35.7014986
9180575;NEW PHYSIO;JATIUCA;1;M;0;22;Privado;270430;-9.6445326;-35.7018879
7986564;ESPACO CLINICA CUIDAR;FAROL;3;M;0;36;Privado;270430;-9.657062;-35.7312423
7986866;HIPERBARICA SANTA CASA;CENTRO;2;M;0;36;Privado;270430;-9.6671157;-35.7418397
5241499;CLINIDENT;MANGABEIRAS;1;M;0;22;Privado;270430;-9.66605;-35.73005
2005840;UNIDADE DE RESGATE BRAVO;SERRARIA;5;M;1;42;Público;270430;-9.67022;-35.75309
2005999;UNIDADE DE RESGATE ECHO;SERRARIA;5;M;1;42;Público;270430;-9.67022;-35.75309
2009633;UNIDADE DE RESGATE CHARLIE;TRAPICHE DA BARRA;2;M;1;42;Público;270430;-9.67022;-35.75309
2009641;UNIDADE DE RESGATE ALFA;TRAPICHE DA BARRA;2;M;1;42;Público;270430;-9.67022;-35.75309
2009668;UNIDADE DE RESGATE DELTA;TRAPICHE DA BARRA;2;M;1;42;Público;270430;-9.67022;-35.75309
9364501;LABORATORIO NABUCO LOPES;PONTA VERDE;1;M;0;39;Privado;270430;-9.66082191467285;-35.7016296386719
9374442;CAC CENTRO DE APOIO AS COMUNIDADES;SANTA LUCIA;7;M;0;22;Privado;270430;-9.5752504;-35.7575982
9379517;OFTALMOS ASSOCIADOS DE ALAGOAS;PONTA VERDE;1;M;0;36;Privado;270430;-9.6616448;-35.7051921
9381198;CONSULTORIO DE PSICOLOGIA VANESSA GOMES DE OLIVEIRA SANTANA;FAROL;3;M;0;22;Privado;270430;-9.6522498;-35.7351028
9381864;M A ODONTO;FAROL;3;M;0;22;Privado;270430;-9.6584487;-35.7346947
9391614;AAPPE ORTESES E PROTESES;JATIUCA;1;M;1;36;Privado;270430;-9.6518025;-35.7067327
9393102;ORTONORDESTE;BENEDITO BENTES;6;M;0;36;Privado;270430;-9.66082191467285;-35.7016296386719
9395083;CONSULTORIO ODONTOLOGICO LUCIANA MARIA DE MEDEIROS SOARES;JATIUCA;1;M;0;22;Privado;270430;-9.647974;-35.7069167
9405178;CLINICA ESPACO CORPORALE;FAROL;3;M;0;22;Privado;270430;-9.6540303;-35.7323982
9405186;UNICAN;FAROL;3;M;0;22;Privado;270430;-9.6255407;-35.7324982
9405275;CONSULTORIO PATRICIA N R M VIEIRA LINS ME;FAROL;3;M;0;22;Privado;270430;-9.657062;-35.7312423
9402748;EM DIA SAUDE CENTRO DE SAUDE INTEGRADO;CIDADE UNIVERSITARIA;7;M;1;36;Privado;270430;-9.66082191467285;-35.7016296386719
9406670;ODONTOMED;BENEDITO BENTES;6;M;0;36;Privado;270430;-9.5550133;-35.7300444
9406689;INTEGRALLE;CIDADE UNIVERSITARIA;7;M;0;22;Privado;270430;-9.5472857;-35.7597949
9406697;FUNDACAO CORDIAL;GRUTA DE LOURDES;3;M;1;36;Privado;270430;-9.5319742;-35.7853237
9410244;CONSULTORIO FABIO EDUARDO MODOLO;PONTA VERDE;1;M;0;22;Privado;270430;-9.6621216;-35.7020647
9410252;CONSULTORIO DE PSICOLOGIA LARISSA PEDROSA DE OLIVEIRA;FAROL;3;M;0;22;Privado;270430;-9.6540303;-35.7323982
9410880;COTE;BENEDITO BENTES;6;M;0;36;Privado;270430;-9.66082191467285;-35.7016296386719
9414533;DERMA4TOS;JATIUCA;1;M;0;22;Privado;270430;-9.5473597;-35.7367471
9436537;MACEIO HOME CARE LTDA ME;JARAGUA;1;M;0;77;Privado;270430;-9.6718556;-35.723323
9422862;UNISERVICOS;FAROL;3;M;0;22;Privado;270430;-9.66082191467285;-35.7016296386719
9423184;HOMEDICAL;JARAGUA;1;M;0;77;Privado;270430;-9.66082191467285;-35.7016296386719
9423699;CONSULTORIO ODONTOLOGICO ADRIANE JORGE BOTELHO;JARAGUA;1;M;0;22;Privado;270430;-9.66082191467285;-35.7016296386719
9423729;CONSULTORIO ODONTOLOGICO COSMELAYNE FOLHA DO NASCIMENTO;PONTA VERDE;1;M;0;22;Privado;270430;-9.66082191467285;-35.7016296386719
9425241;CONSULTORIO ODONTOLOGICO THATIANA CRISTINO FREIRE;JATIUCA;1;M;0;22;Privado;270430;-9.6528736;-35.7126425
9425705;CLINICA PSICOVIDA;JATIUCA;1;M;0;22;Privado;270430;-9.647974;-35.7069167
9429050;CONSULTORIO OONTOLOGICO MARCELA DA SILVA OLIVEIRA;FAROL;3;M;0;22;Privado;270430;-9.6267736;-35.7395834
9429069;CLINPSICO;FAROL;3;M;0;22;Privado;270430;-9.66082191467285;-35.7016296386719
9429077;CONSULTORIO ODONTOLOGICO MARIA DA CONCEICAO COSTA MOTA;FAROL;3;M;0;22;Privado;270430;-9.66082191467285;-35.7016296386719
9438971;HOSPITAL DE OLHOS SANTA LUZIA;CRUZ DAS ALMAS;8;M;0;36;Privado;270430;-9.6294255;-35.6997298
9446834;CONSSAUDE SERVICOS MEDICOS E DIAGNOSTICOS;JACINTINHO;5;M;0;36;Privado;270430;-9.66082191467285;-35.7016296386719
9444254;HOSPITAL DE OLHOS SANTA LUZIA LTDA;CIDADE UNIVERSITARIA;7;M;0;36;Privado;270430;-9.559461;-35.7470038
9444246;HOSPITAL DE OLHOS SANTA LUZIA LTDA;JATIUCA;1;M;0;36;Privado;270430;-9.66082191467285;-35.7016296386719
9473025;CONSULTORIO ODONTOLOGICO DANIEL MOREIRA DE ALMEIDA;JATIUCA;1;M;0;22;Privado;270430;-9.66082191467285;-35.7016296386719
9485589;CONSULTORIO DE PSICOLOGIA ALINE CARLA BUARQUE DE ARAUJO;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.6255407;-35.7324982
9485627;CONSULTORIO DE PSICOLOGIA HIURY FRANCIS SILVA;JATIUCA;1;M;0;22;Privado;270430;-9.647974;-35.7069167
9490752;CIENTIFICALAB;CENTRO;2;M;0;39;Privado;270430;-9.66082191467285;-35.7016296386719
9492895;RECOMECE PSICOLOGIA;SERRARIA;5;M;0;22;Privado;270430;-9.6058528;-35.7151357
9492941;CENTRO MEDICO MULTISAUDE;ANTARES;6;M;0;22;Privado;270430;-9.66082191467285;-35.7016296386719
9493050;CONSULTORIO ODONTOLOGICO MORGANA GUIMARAES;CANAA;3;M;0;22;Privado;270430;-9.605713;-35.7349693
9508589;ATMAN;JATIUCA;1;M;0;22;Privado;270430;-9.66082191467285;-35.7016296386719
9508767;CONSULTORIO SILVANA FRAGOSO SILVA GOMES;SERRARIA;5;M;0;22;Privado;270430;-9.5888562;-35.7292075
9508848;ORALIS ODONTOLOGIA;SANTA LUCIA;7;M;0;22;Privado;270430;-9.5809833;-35.7596209
3413667;UNIDADE DE SAUDE DA FAMILIA VEREADOR SERGIO QUINTELLA 7 DS;TABULEIRO DOS MARTINS;7;M;1;02;Público;270430;-9.58258867263766;-35.7601547241201
7610491;USB 26 MACEIO;FAROL;3;E;1;42;Público;270430;-9.6267736;-35.7395834
2005700;MODULO BASICO DE OFTALMOLOGIA;BARRO DURO;5;M;1;02;Público;270430;-9.5724;-35.77938
2005719;FUNDACAO ASSISTENCIAL E CULTURAL ANTONIO GOUVEIA;CIDADE UNIVERSITARIA;7;M;1;02;Público;270430;-9.54955;-35.78613
2005905;UNIDADE DE SAUDE DA FAMILIA CAIC JORGE DE LIMA;CIDADE UNIVERSITARIA;7;M;1;02;Público;270430;-9.54955;-35.78613
2006235;CEMAC;PRADO;2;M;1;39;Privado;270430;-9.66754;-35.74359
2006251;HOSPITAL MONTE CRISTO;POCO;1;M;1;07;Privado;270430;-9.65908;-35.72568
2006278;CLINICA INFANTIL MENINO JESUS;FAROL;3;M;1;07;Privado;270430;-9.65202;-35.73378
2006375;CLINICA FREI DAMIAO;JACINTINHO;5;M;1;07;Privado;270430;-9.64363;-35.71941
2006596;CEPEP;TRAPICHE DA BARRA;2;M;1;36;Público;270430;-9.67326;-35.7558
2006774;MEDGASTRO;FAROL;3;M;1;39;Privado;270430;-9.65459;-35.73495
2008998;HOSPITAL ESCOLA DR JOSE CARNEIRO;TRAPICHE DA BARRA;2;D;1;05;Público;270430;-9.67148;-35.75703
2009846;I CENTRO DE SAUDE DR AUGUSTO DIAS CARDOSO;LEVADA;2;E;1;02;Público;270430;-9.66222;-35.7448
2793997;UNIDADE DE TFD INTERESTADUAL;CENTRO;2;E;1;64;Público;270430;-9.64376;-35.73566
3020746;UNIDADE DE SAUDE IVETE HOLANDA;TABULEIRO DOS MARTINS;7;M;1;02;Público;270430;-9.60831;-35.74064
5089131;PROCLINICO DIAGNOSTICO LABORATORIAL LTDA;CENTRO;2;M;0;39;Privado;270430;-9.66722;-35.73301
5702194;CONSULTORIO ODONTOLOGICO JOAO ALFREDO TENORIO LINS GUIMARAES;CENTRO;2;M;0;22;Privado;270430;-9.66931;-35.72835
5704995;CONSULTORIO ODONTOLOGICO PATRICIA MILITAO AGRA RODRIGUES;CENTRO;2;M;0;22;Privado;270430;-9.6664;-35.736
5709458;CONSULTORIO ODONTOLOGICO NEUTON VILELA DE CARVALHO;POCO;1;M;0;22;Privado;270430;-9.66625;-35.73509
5844967;CONS ODONTOLOGICO ORMUZED NERI DE LIMA NASCIMENTO;PRADO;2;M;0;22;Privado;270430;-9.66813;-35.74578
6489672;FACULDADE DE FISIOTERAPIA DE ALAGOAS;TRAPICHE DA BARRA;2;E;1;36;Público;270430;-9.67151;-35.75702
6489680;FACULDADE DE TERAPIA OCUPACIONAL DE ALAGOAS;TRAPICHE DA BARRA;2;E;1;36;Público;270430;-9.67151;-35.75702
6562302;CONS FONOAUDIOLOGICO JADIR NOVAIS DE BARROS;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.6238;-35.73837
6678718;ODONTO E SAUDE;SERRARIA;5;M;0;22;Privado;270430;-9.60504;-35.72249
7102011;CONSULTORIO PRISCILA ALINE DE OLIVEIRA;STELLA MARIS;1;M;0;22;Privado;270430;-9.64791;-35.70639
2722437;UNIDADE MOVEL I;FAROL;3;E;1;42;Público;270430;-9.64376;-35.73566
2794004;UNIDADE MOVEL II;FAROL;3;E;1;42;Público;270430;-9.64376;-35.73566
7061137;USB 37 MACEIO;FAROL;3;E;1;42;Público;270430;-9.64466;-35.73769
2006677;NOVA IMAGEM DIAGNOSTICO POR IMAGEM;CENTRO;2;M;1;39;Privado;270430;-9.66332;-35.74056
7061145;USB 42 MACEIO;FAROL;3;E;1;42;Público;270430;-9.64466;-35.73769
7061153;USB 43 MACEIO;FAROL;3;E;1;42;Público;270430;-9.64466;-35.73769
2006308;CLINICA INFANTIL SANTA TEREZINHA;FAROL;3;M;1;07;Privado;270430;-9.55568;-35.77792
2006316;ASSISTENCIA MEDICA AMBULATORIAL INFANTIL;TABULEIRO DOS MARTINS;7;M;1;07;Privado;270430;-9.6584;-35.7544
2006332;CLINICA INFANTIL DE MACEIO;FAROL;3;M;0;07;Privado;270430;-9.65664;-35.73322
2006367;SANTA LUCIA HOSPITAL DA MULHER;POCO;1;M;0;07;Privado;270430;-9.65908;-35.72568
2006820;LABORATORIO DR AFRANIO BARBOSA;CENTRO;2;M;1;39;Privado;270430;-9.66506;-35.73243
2006863;CENDAL;FAROL;3;M;1;39;Privado;270430;-9.65786;-35.73269
2006898;AMBULATORIO DE FRATURAS DO JACINTINHO LTDA;JACINTINHO;5;M;0;36;Privado;270430;-9.62228;-35.71278
2009625;CASA MATERNAL DENILMA BULHOES;BENEDITO BENTES;6;M;1;07;Público;270430;-9.55533;-35.72903
3231666;CLINICA NOSSA SENHORA DE FATIMA;SERRARIA;5;M;1;39;Privado;270430;-9.60127;-35.72078
5054346;CONSULTORIO ODNTOLOGICO DRA ANA MARIA GUERRA COSTA;POCO;1;M;0;22;Privado;270430;-9.66641;-35.72795
5089182;CENTRO DE QUIMIOTERAPIA DE ALAGOAS;PONTA VERDE;1;M;0;36;Privado;270430;-9.66219;-35.70157
5222966;HELIO MEDEIROS DA CUNHA;FAROL;3;M;0;22;Privado;270430;-9.64843;-35.73389
5222990;MANOEL MOURA REZENDE NETO;CENTRO;2;M;0;22;Privado;270430;-9.66487;-35.7326
5225604;ANTONIO PACHECO NETO;PONTA VERDE;1;M;0;22;Privado;270430;-9.65796;-35.70893
5269504;LISCIA LAMENHA APOLINARIO FERREIRA;JATIUCA;1;M;0;22;Privado;270430;-9.65328;-35.71554
5269725;CONSULTORIO MEDICO DILMA ARAUJO OLIVIERA PAIVA;FAROL;3;M;0;22;Privado;270430;-9.65461;-35.73489
5280133;MARIA DE LOURDES BARROS;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.64745;-35.73408
5313066;SANTACOOP;PONTA VERDE;1;M;0;60;Privado;270430;-9.66062;-35.70513
5315646;CONS ODONTOLOGICO MARIA DE FATIMA SALDANHA DA ROCHA COSTA;CENTRO;2;M;0;22;Privado;270430;-9.66586;-35.73466
5396530;CONSULTORIO MEDICO OLGA PINTO BARROS;FAROL;3;M;0;22;Privado;270430;-9.65525;-35.73338
5694590;CECLIFI CENTRO CLINICO DE FISIOTERAPIA INTEGRADA;PRADO;2;M;0;36;Privado;270430;-9.66625;-35.73509
5717450;CONS ODONTOLOGICO FERNANDA DE OLIVEIRA LUCIO;FAROL;3;M;0;22;Privado;270430;-9.64902;-35.74103
6120547;CONSULTORIO MEDICO IOLY CASTELO BRANCO SANTANA CABUS;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.61631;-35.73714
6153356;CONSULTORIO MEDICO MARIA LIEGE MAGALHAES BARROS;CENTRO;2;M;0;22;Privado;270430;-9.66668;-35.74052
6398677;CONSULTORIO MEDICO ANTONIO MAIA GOMES JATOBA;PONTA VERDE;1;M;0;22;Privado;270430;-9.66242;-35.70022
2006200;POLITRAUMA;FAROL;3;M;1;39;Privado;270430;-9.65204;-35.73727
2006243;CLINICA INFANTIL MARIA GORETTE;JARAGUA;1;M;0;07;Privado;270430;-9.66888;-35.72972
2006642;ARBEN;JARAGUA;1;M;1;39;Privado;270430;-9.6696;-35.7323
2006685;LABORATORIO MEROVEU;CENTRO;2;M;1;39;Privado;270430;-9.66437;-35.73222
2006715;LABORATORIO CARLOS CHAGAS DE PATOLOGIA CLINICA;CENTRO;2;M;1;39;Privado;270430;-9.66467;-35.73304
2006790;CLINICA REUMATOLOGICA DE MACEIO;FAROL;3;M;0;39;Privado;270430;-9.64635;-35.73215
5219353;NEUDSON VILELA DE CARVALHO;POCO;1;M;0;22;Privado;270430;-9.66072;-35.72302
5231264;CONS ODONTOLOGICO AMELIA CLOTILDE DE V CALHEIROS COSTA;FAROL;3;M;0;22;Privado;270430;-9.66116;-35.73413
5360323;CONSULTORIO ODONTOLOGICO ANA PATRICIA TENORIO LOPES CANUTO;PAJUCARA;1;M;0;22;Privado;270430;-9.66479;-35.7117
5414504;CONSULTORIO MEDICO VALDENIR MARQUES FREIRE;PONTA VERDE;1;M;0;22;Privado;270430;-9.66153;-35.70135
5473098;CLINICA SANTA JULIANA;FAROL;3;M;0;05;Privado;270430;-9.64613;-35.7089
5491347;CONSULTORIO MEDICO MARIA SALETE BASTOS SOUTO;JATIUCA;1;M;0;22;Privado;270430;-9.67344;-35.71789
6270670;ULTRADIMENSAO;PAJUCARA;1;M;0;36;Privado;270430;-9.67108;-35.71717
9219943;COLONIA AGRO INDUSTRIAL SAO LEONARDO CAI SL;TABULEIRO DOS MARTINS;7;E;1;02;Público;270430;-9.5806093;-35.7678003
7753462;MOTOLANCIA 04 SAMU MACEIO;FAROL;3;E;1;42;Público;270430;-9.6383229;-35.743418
7753489;MOTOLANCIA 06 SAMU MACEIO;FAROL;3;E;1;42;Público;270430;-9.6383229;-35.743418
5238730;JULIA CHRISTINE MENEZES DE MENDONCA;JATIUCA;1;M;0;22;Privado;270430;-9.65328;-35.71554
5315794;CONS ODONTOLOGICO ISABEL CRISTINA CELERINO DE MORAES PORTO;FAROL;3;M;0;22;Privado;270430;-9.66485;-35.71266
5358620;CENTRO DE COLPOSCOPIA E CITOLOGIA LTDA;PAJUCARA;1;M;0;36;Privado;270430;-9.66416;-35.71109
5414555;CONSULTORIO MEDICO STELLA CRISTIANA DE OLIVEIRA FREIRE;PONTA VERDE;1;M;0;22;Privado;270430;-9.66153;-35.70135
5491207;VIGILANCIA EPIDEMIOLOGICA DE MACEIO;CENTRO;2;M;1;50;Público;270430;-9.66559;-35.74201
5528410;CONSULTORIO ODONTOLOGICO JASSVAN COSTA PACHECO;FAROL;3;M;0;22;Privado;270430;-9.65899;-35.7346
5606268;CONSULTORIO MEDICO ALEXANDRE HENRIQUE DE FIGUEIROA MOURA;PONTA VERDE;1;M;0;22;Privado;270430;-9.66244;-35.70023
